youtube_id,title,publishedAt,channel_name
bRMn0M9CeGg,2020 Mississippi Teacher of the Year and Mississippi Administrator of the Year Ceremony,2020-07-23T21:33:25Z,MS Board of Education Live Stream
Fr75Bk5DuCQ,"Mississippi Board of Education - July 16, 2020",2020-07-16T17:22:55Z,MS Board of Education Live Stream
zBjEhzLQreg,"Licensure Commission - July 10, 2020",2020-07-10T15:50:23Z,MS Board of Education Live Stream
ofKziGgBmAE,"Mississippi Board of Education - June 11, 2020",2020-06-11T18:25:59Z,MS Board of Education Live Stream
WRcenyb3MPs,"Commission on School Accreditation - June 4, 2020",2020-06-04T16:46:20Z,MS Board of Education Live Stream
6fykypJKLhg,"Accountability Task Force - June 3, 2020",2020-06-03T16:39:17Z,MS Board of Education Live Stream
SJsR52pvscE,"Mississippi Board of Education - May 21, 2020",2020-05-21T16:58:28Z,MS Board of Education Live Stream
TO022_2Aii4,"Licensure Commission - May 1, 2020",2020-05-01T16:04:07Z,MS Board of Education Live Stream
zX4SesBknz8,"Accountability Task Force - April 22, 2020",2020-04-22T16:47:35Z,MS Board of Education Live Stream
F5PiVYfe_q0,"Mississippi Board of Education - April 16, 2020",2020-04-17T04:18:32Z,MS Board of Education Live Stream
KCnsxgER2eo,"Mississippi Board of Education - March 26, 2020",2020-03-26T20:17:20Z,MS Board of Education Live Stream
eEg8xkMY0g0,"Accountability Task Force - March 24, 2020",2020-03-24T16:33:00Z,MS Board of Education Live Stream
TNUd2PxvYnQ,"Mississippi Board of Education - March 19, 2020",2020-03-19T16:20:33Z,MS Board of Education Live Stream
tlPNxd9kIbs,"Mississippi Board of Education - February 20, 2020",2020-02-20T18:26:52Z,MS Board of Education Live Stream
qVEerHJQLCk,"Commission on School Accreditation - February 6, 2020",2020-02-06T16:30:29Z,MS Board of Education Live Stream
XzbhPxJt_nU,"Accountability Task Force - February 5, 2020",2020-02-05T20:29:23Z,MS Board of Education Live Stream
e1v1Dk_aK68,"Mississippi Board of Education - January 16, 2020",2020-01-16T21:13:54Z,MS Board of Education Live Stream
N0EB6f_ySow,"Mississippi Board of Education - December 19, 2019",2019-12-19T17:48:41Z,MS Board of Education Live Stream
QCP08XNKlr8,"Commission on School Accreditation - December 16, 2019",2019-12-16T22:26:31Z,MS Board of Education Live Stream
n-8M_mlGkV4,"Accountability Task Force - December 5, 2019",2019-12-05T22:15:04Z,MS Board of Education Live Stream
QksT37Jl4rk,"Mississippi Board of Education - November 7, 2019",2019-11-07T20:33:43Z,MS Board of Education Live Stream
8sYr1ThJiaI,"Commission on School Accreditation - October 22, 2019",2019-10-22T21:39:45Z,MS Board of Education Live Stream
WZBkc-PHGeA,"Mississippi Board of Education - October 10, 2019",2019-10-10T17:17:29Z,MS Board of Education Live Stream
C-0-7IyjL8g,"Commission on School Accreditation - October 3, 2019",2019-10-03T18:58:41Z,MS Board of Education Live Stream
iJVfpwBBcns,"Mississippi Board of Education - September 19, 2019",2019-09-19T19:06:37Z,MS Board of Education Live Stream
DGQWs5ZN8AI,"Commission on School Accreditation - September 17, 2019",2019-09-17T16:12:08Z,MS Board of Education Live Stream
Og3TOtX3fj8,"Mississippi Board of Education - August 28, 2019",2019-08-28T14:15:57Z,MS Board of Education Live Stream
1NNBYsEFc6k,"Commission on School Accreditation - August 19, 2019",2019-08-19T15:52:51Z,MS Board of Education Live Stream
CEWFEESDNLQ,"Mississippi Board of Education - August 15, 2019",2019-08-15T17:02:43Z,MS Board of Education Live Stream
alkkwzNpri4,"Commission on School Accreditation - August 1, 2019",2019-08-01T16:23:55Z,MS Board of Education Live Stream
ZGL3IP6Xduw,"Mississippi Board of Education - July 18, 2019",2019-07-18T19:05:09Z,MS Board of Education Live Stream
8KOY2l1FGuk,"Mississippi Student Testing Task Force  - June 24, 2019",2019-06-24T15:43:07Z,MS Board of Education Live Stream
lZkPSwHqc_M,"Mississippi Board of Education - June 13, 2019",2019-06-13T17:36:34Z,MS Board of Education Live Stream
6zERIxIKXO4,"Mississippi Board of Education - June 12, 2019",2019-06-12T20:05:22Z,MS Board of Education Live Stream
l0cyB2w0nyc,"Commission on School Accreditation - June 6, 2019",2019-06-06T16:26:36Z,MS Board of Education Live Stream
OeGw9LEBTio,"Mississippi Accountability Task Force  - May 23, 2019",2019-05-23T19:35:32Z,MS Board of Education Live Stream
iYooNzrhg-c,"Mississippi Board of Education - May 9, 2019",2019-05-09T19:00:22Z,MS Board of Education Live Stream
nZMZMU-3cF4,"Mississippi Student Testing Task Force  - April 17, 2019",2019-04-17T21:26:04Z,MS Board of Education Live Stream
xoSklhqBIo4,"Mississippi Board of Education - April 11, 2019",2019-04-11T18:53:14Z,MS Board of Education Live Stream
N49wqGGvKQ8,"Commission on School Accreditation - April 4, 2019",2019-04-04T16:06:00Z,MS Board of Education Live Stream
9M8ZhXAKhRo,"Mississippi Student Testing Task Force  - March 29, 2019",2019-03-29T16:31:19Z,MS Board of Education Live Stream
enCNl-DZmBM,"Mississippi Board of Education - March 28, 2019",2019-03-28T20:01:54Z,MS Board of Education Live Stream
0XiBtsKvUgE,"Commission on School Accreditation - March 21, 2019",2019-03-21T16:58:03Z,MS Board of Education Live Stream
wwmE9QOduMQ,"Commission on School Accreditation - March 7, 2019",2019-03-07T16:24:55Z,MS Board of Education Live Stream
Uq2L3Ij3RJw,"Mississippi Accountability Task Force  - February 28, 2019",2019-02-28T23:16:24Z,MS Board of Education Live Stream
g8uU51zeJyk,"Mississippi Board of Education - February 21, 2019",2019-02-21T18:36:05Z,MS Board of Education Live Stream
kUaVGWSMMwM,"Commission on School Accreditation - February 7, 2019",2019-02-07T18:13:39Z,MS Board of Education Live Stream
ei1J3gxeG-E,"Mississippi Accountability Task Force  - January 31, 2019",2019-02-01T00:43:13Z,MS Board of Education Live Stream
FvlRj2u5dGA,"Mississippi Board of Education - January 17, 2019",2019-01-18T00:22:58Z,MS Board of Education Live Stream
cyI4tAu5dSQ,"Commission on School Accreditation - January 10, 2019",2019-01-10T21:09:19Z,MS Board of Education Live Stream
EFAepMXsD8g,"Mississippi Student Testing Task Force  - January 9, 2019",2019-01-09T19:03:38Z,MS Board of Education Live Stream
2aNFogZNcD8,"Mississippi Board of Education - December 20, 2018",2018-12-21T10:05:51Z,MS Board of Education Live Stream
QLmbyV4XpT8,"Commission on School Accreditation - December 6, 2018",2018-12-06T18:40:34Z,MS Board of Education Live Stream
zAWejLyelCo,"Mississippi Student Testing Task Force  - November 30, 2018",2018-11-30T17:46:28Z,MS Board of Education Live Stream
hgu141JqKvU,"Mississippi Accountability Task Force  - November 29, 2018",2018-11-29T22:33:55Z,MS Board of Education Live Stream
zGM4W0877CQ,"Mississippi Board of Education - November 8, 2018",2018-11-08T18:52:30Z,MS Board of Education Live Stream
gDemsFbHGKs,"Mississippi Student Testing Task Force  - October 16, 2018",2018-10-16T16:10:00Z,MS Board of Education Live Stream
SukZ5fvlDs0,"Mississippi Board of Education - October 11, 2018",2018-10-11T18:49:23Z,MS Board of Education Live Stream
ueq_uMSGLD0,"Mississippi Board of Education - Work Session - October 10, 2018",2018-10-10T22:23:17Z,MS Board of Education Live Stream
n06hfYn4o-8,"Commission on School Accreditation - October 4, 2018",2018-10-04T15:36:53Z,MS Board of Education Live Stream
PUvvr7rsp-s,"Mississippi Board of Education - September 20, 2018",2018-09-20T19:06:53Z,MS Board of Education Live Stream
iStcWMRYCTw,"Commission on School Accreditation - September 18, 2018",2018-09-18T16:20:14Z,MS Board of Education Live Stream
h7pxXp6JjTg,"Mississippi Student Testing Task Force  - August 29, 2018",2018-08-29T16:21:03Z,MS Board of Education Live Stream
xfeq-4Auiq4,"Mississippi Board of Education - August 23, 2018 - Special Meeting",2018-08-23T16:01:27Z,MS Board of Education Live Stream
Ai4K-1fjgKM,"Commission on School Accreditation - August 22, 2018",2018-08-22T20:07:46Z,MS Board of Education Live Stream
JBoKEPcrrvA,"Mississippi Board of Education - August 16, 2018",2018-08-16T20:10:47Z,MS Board of Education Live Stream
X0T1cQp2zJY,"Commission on School Accreditation - August 14, 2018",2018-08-14T20:38:25Z,MS Board of Education Live Stream
LnwqbWt2BUQ,"Mississippi Board of Education - July 19, 2018",2018-07-19T20:56:10Z,MS Board of Education Live Stream
gLx9R2pkdeE,"Commission on School Accreditation - July 18, 2018",2018-07-18T22:07:45Z,MS Board of Education Live Stream
8EgTMf63XRo,"Mississippi Student Testing Task Force  - July 18, 2018",2018-07-18T16:26:01Z,MS Board of Education Live Stream
_q0WlY8hpEg,"Mississippi Board of Education - June 21, 2018",2018-06-21T19:16:25Z,MS Board of Education Live Stream
a4EOelDTSTg,"Mississippi Board of Education -  Work Session - June 20, 2018",2018-06-20T20:59:24Z,MS Board of Education Live Stream
numKLNiMBhY,"Mississippi Student Testing Task Force  - June 19, 2018",2018-06-19T15:59:23Z,MS Board of Education Live Stream
_BEG1y_g6iY,"Commission on School Accreditation - June 7, 2018",2018-06-07T17:32:02Z,MS Board of Education Live Stream
4xkU9huf9Gg,"Mississippi Board of Education - May 17, 2018",2018-05-17T18:23:33Z,MS Board of Education Live Stream
umQ-8aYEUxo,"Mississippi Board of Education - April 19, 2018",2018-04-19T18:52:09Z,MS Board of Education Live Stream
PaoRbu3gPYA,"Mississippi Board of Education - March 21, 2018",2018-03-21T17:39:09Z,MS Board of Education Live Stream
BDtfZUwUZVM,"Mississippi Board of Education - February 15, 2018",2018-02-15T21:47:47Z,MS Board of Education Live Stream
4PH7DSWJSrc,"Commission on School Accreditation - February 1, 2018",2018-02-01T17:57:29Z,MS Board of Education Live Stream
5ztaGoP9wRc,"Mississippi Board of Education - January 18, 2018",2018-01-18T22:14:18Z,MS Board of Education Live Stream
KBTSmXu9hwk,"Mississippi Board of Education - December 14, 2017",2017-12-14T20:26:42Z,MS Board of Education Live Stream
rDFGLxb12y4,Commission on School Accreditation,2017-12-07T17:04:53Z,MS Board of Education Live Stream
R5wLv9o99Ac,"Mississippi Board of Education - November 9, 2017",2017-11-09T21:13:22Z,MS Board of Education Live Stream
d7GAk8GN--A,MDE State Board of Education Meeting 10/19/17,2017-10-25T14:02:09Z,MS Board of Education Live Stream
aMGcN-2K1UE,"Mississippi State Board of Education Meeting – Sept. 14, 2017",2017-09-18T14:44:36Z,MS Board of Education Live Stream
iNn1xqSD_Vo,"Commission on School Accreditation Meeting – Sept. 13, 2017",2017-09-18T14:44:33Z,MS Board of Education Live Stream
