youtube_id,title,publishedAt,channel_name
jezOjFz6SgA,Unit 1 Chapter 2 Lesson 1,2023-08-11T06:23:48Z,Nevada Department of Education
TtrIqGQfhso,Unit 1 Ch 1 Lesson 7 Walk Through Video,2023-08-11T06:21:58Z,Nevada Department of Education
1Bm_JAyWss4,Unit 1 Ch 1 Lesson 6 Walk Through Video,2023-08-11T06:19:22Z,Nevada Department of Education
8P-ZHnP3g3U,Unit 1 Ch 1 Lesson 5 Walk Through Video,2023-08-11T06:19:03Z,Nevada Department of Education
3Crbc7XAnUE,Unit 1 Ch 1 Lesson 4 Walk Through Video,2023-08-11T06:18:24Z,Nevada Department of Education
rM1gIw9H_D8,Unit 1 Ch 1 Lesson 3 Walk Through Video,2023-08-11T06:17:21Z,Nevada Department of Education
dAdk8MGEuGo,Unit 1 Ch 1 Lesson 2 Walk Through Video,2023-08-11T06:16:05Z,Nevada Department of Education
i9pFUJ9JcsE,Unit 1 Ch 1 Lesson 1 Walk Through Video,2023-08-11T06:14:22Z,Nevada Department of Education
_Qo8hagNwrs,FREE Award-Winning Resources for Teaching Personal Finance from the St. Louis Federal Reserve Bank,2023-05-01T16:47:43Z,Nevada Department of Education
C95dKIJuX28,Bringing Financial Literacy to Parents through Financial University,2023-05-01T16:46:36Z,Nevada Department of Education
ikqfF1GBKP8,W!SE: Introduction to Financial Literacy Certification for Educators and Students,2023-05-01T16:46:02Z,Nevada Department of Education
CT2u2cMEKuM,My Classroom Economy,2023-05-01T16:41:51Z,Nevada Department of Education
tXm8Pn2Agwg,FREE Award-Winning Resources for Teaching Personal Finance from the St. Louis Federal Reserve Bank,2023-05-01T16:29:43Z,Nevada Department of Education
e8mz3YUH4PQ,Taxes Don't Have to be Scary,2023-04-17T16:14:51Z,Nevada Department of Education
sDCVME-Qzto,Know Before You Owe: Higher Education Loans & More,2023-04-17T16:14:11Z,Nevada Department of Education
fsBcNNPBURY,"Foundation For Economic Education: Insurance Lessons from Flo, LiMu Emu, Mayhem & Jake",2023-04-17T16:13:01Z,Nevada Department of Education
ewF6XT-SNyM,Introduction to Take Charge Today's Personal Finance Resources for High School Teachers,2023-04-17T16:12:52Z,Nevada Department of Education
WnJRC-L8x6o,Troutwood App: Own Your Financial Future,2023-04-17T16:08:14Z,Nevada Department of Education
_2cYYNv7OBw,TaxEDU: Tax Literacy for Students and Taxpayers,2023-04-17T16:03:20Z,Nevada Department of Education
UiE6hWncZJI,How Discovery Education Supports Financial Literacy (Secondary),2023-04-17T16:01:17Z,Nevada Department of Education
NPrheABLUn0,How Discovery Education Supports Financial Literacy (Primary),2023-04-17T16:01:13Z,Nevada Department of Education
TIzp2qvUlO8,Census Bureau: Statistics In Schools: Powerful Classroom Tools,2023-04-17T16:00:23Z,Nevada Department of Education
MeQYSrdxzbY,NV Governor Guinn Millennium Scholarship: Detailed Overview,2023-04-17T15:59:50Z,Nevada Department of Education
F9CW5JGzTAk,Junior Achievement of Southern NV - Filling the financial literacy gap - for FREE or little cost.,2023-04-17T15:53:22Z,Nevada Department of Education
wqwV90Ngrq8,Junior Achievement of Southern NV - Filling the financial literacy gap - for FREE or little cost.,2023-04-17T15:53:14Z,Nevada Department of Education
V8ZdyZ8Hf4Q,Ever Fi: Breaking Barriers for Gen Z Students Through Financial Literacy Grades 9-12,2023-04-17T15:52:01Z,Nevada Department of Education
B3rWIFJrJl8,National Jump$tart Coalition: Presentation of Elementary Financial Education Resources for Educators,2023-04-17T15:51:37Z,Nevada Department of Education
GWGd0I4mY1A,Green Our Planet: K-5 Farmpreneur Program: Finance and Entrepreneurship in School Gardens,2023-04-17T15:51:26Z,Nevada Department of Education
NVQ3dsJySFk,TaxEDU: Tax Literacy for Students and Taxpayers,2023-04-17T15:50:31Z,Nevada Department of Education
qt7ZI-T67rY,WISE: Introduction to Financial Literacy Certification for Educators and Students,2023-04-17T15:49:00Z,Nevada Department of Education
fzThaNblPUw,EverFi: Inspiring Middle School Students Through Financial Literacy & Career Exploration Grades 6-8,2023-04-17T15:45:19Z,Nevada Department of Education
mOwLv3_P4N4,"EverFi: Strong Foundations, Strong Futures: FinLit for Kids",2023-04-17T15:43:16Z,Nevada Department of Education
lIKOd8lbPKM,Green Our Planet: MS/HS Farmpreneur Program: Finance and Entrepreneurship in School Gardens,2023-04-17T15:43:06Z,Nevada Department of Education
cqi8EMKl09Y,Introduction to Financial Literacy For Middle School Students,2023-04-17T15:39:21Z,Nevada Department of Education
GPE_PE6Lq7A,Introduction to Financial Literacy for Elementary Students,2023-04-17T15:36:21Z,Nevada Department of Education
9svngC9z-ZI,My Classroom Economy: A Unique Way to Manage your Classroom & Teach Financial Literacy,2023-04-17T15:35:43Z,Nevada Department of Education
NsuW-f3bzPM,FoolProofMe: Make Healthy Skepticism a Habit! Financial Literacy and Consumer Life Skills,2023-04-17T15:33:44Z,Nevada Department of Education
vo1NI7lliEc,FoolProofMe: Make Healthy Skepticism a Habit! Financial Literacy and Consumer Life Skills,2023-04-17T15:27:56Z,Nevada Department of Education
dUN3wXEyC1k,QPR 23 24 Webinar  Meeting Recording,2023-03-14T17:32:09Z,Nevada Department of Education
WAsa0DF2t-g,Interpreting Quantile and Lexile Measures with MAPS Testing,2023-03-09T21:22:58Z,Nevada Department of Education
yJQq26SyTCk,Utilizing Paired Programming in the Classroom: Benefits for Teachers & Students,2023-03-08T20:15:03Z,Nevada Department of Education
rbBbvpkKvrk,Breaking Down and Understanding the NVCS Standards,2023-03-08T20:13:00Z,Nevada Department of Education
LEcxkghLDlw,Integrating real-world Computer Science and AI,2023-03-08T20:12:56Z,Nevada Department of Education
o4DwbAOeIjM,No Fear Coding Mini Book Study,2023-03-08T20:11:56Z,Nevada Department of Education
oHHdI704adA,No Experience Needed! Developing Robot Ready Educators,2023-03-08T20:10:39Z,Nevada Department of Education
5Tk3yXjvtuM,K-5 Computer Science Project Ideas & Topics,2023-03-08T20:06:11Z,Nevada Department of Education
oaEQlfUzE_A,Advanced Topics for Computer Science,2023-03-08T20:03:34Z,Nevada Department of Education
kVhB3H8-KQ4,Python Biometrics--The Doppelganger,2023-03-08T20:02:55Z,Nevada Department of Education
mY5gI6sU7vg,Questioning “The Algorithm”: Teaching Students to Critically Evaluate AI,2023-03-08T19:57:31Z,Nevada Department of Education
p6noG1GzpgA,Fun with Scrum,2023-03-08T19:55:37Z,Nevada Department of Education
OoeCpNkHwkI,Ignite Your NV Computer Science Program with FREE Curriculum and Teacher Tools from CodeHS,2023-03-08T19:53:48Z,Nevada Department of Education
Imo0kNmETzQ,Let's Chat about Computer Science with Littles,2023-03-08T19:52:58Z,Nevada Department of Education
twH4yz1Jeuk,Yikes! I’m Teaching Coding But I Don’t Know How to Code,2023-03-08T19:52:32Z,Nevada Department of Education
c9i-KCOmmbw,The Intersection of STEM and SEL: Nurturing the Natural Connections,2023-03-08T19:48:07Z,Nevada Department of Education
XF6w9__oXmg,A Guide to Effective Lesson Planning in Computer Science,2023-03-08T19:46:22Z,Nevada Department of Education
45jJOu1eY44,Building & Utilizing a Technology Picture Book Library in Elementary Schools,2023-03-08T19:45:30Z,Nevada Department of Education
0Hlr8xQmSrI,Pulling STEAM Together to Successfully Integrate Computer Science Throughout the Curriculum,2023-03-08T19:44:51Z,Nevada Department of Education
oe9VOh1owU8,Creating Engaging Elementary CS Experiences,2023-03-08T19:37:07Z,Nevada Department of Education
eev3dnaQ8Ts,Every Student is an Active Learner with TPTs,2023-03-08T19:33:42Z,Nevada Department of Education
nomhH_3zZ48,"CS Journeys - Make engaging, real-world connections",2023-03-08T19:33:35Z,Nevada Department of Education
XgGR1Zv6gyI,Creating a K-12 CS Pathway: Building Your Bench,2023-03-08T19:33:30Z,Nevada Department of Education
NFof66Q1cos,Meeting NEPF Criteria with Your Computer Science Projects,2023-03-08T19:24:21Z,Nevada Department of Education
xVnpKfOwhU4,"Moving CS from a Subject, to an Experience",2023-03-08T19:21:21Z,Nevada Department of Education
4QyeWOEMeHM,Teach Coding  & Game Development with Unity,2023-03-08T19:10:36Z,Nevada Department of Education
e0dbfnk38Fs,"I'm Teaching Computer Science, Now What?!? (The perspective from a non CS teacher)",2023-03-08T18:57:49Z,Nevada Department of Education
uDrQ8icE3bw,CET Course: Unit 3 Lesson 25,2023-03-06T18:11:53Z,Nevada Department of Education
o7NT-UjSu2A,Using Phenomena and Student Questions to Drive Science Instruction,2022-12-17T20:50:52Z,Nevada Department of Education
CahmXF8e1xg,Structures and Strategies that Support Diverse Learners,2022-12-17T20:47:01Z,Nevada Department of Education
c0nspXH72Qg,Green Our Planet,2022-12-17T18:02:40Z,Nevada Department of Education
eLEn0UOs2dA,"Governors Office of Science, Innovation and Technology",2022-12-17T18:01:32Z,Nevada Department of Education
