youtube_id,title,publishedAt,channel_name
eV3Wk3abeXA,State Board of Education Meeting  2/1/2023,2023-02-02T05:11:17Z,CT State Department of Education
wOPFMaV211k,Getting Started in CT-SEDs: Guide for Educator Prep Candidates,2023-02-01T20:20:28Z,CT State Department of Education
NAfauQGnsVg,CSDE OSEP District 10/1/22 Child Count Verification,2023-02-01T12:19:20Z,CT State Department of Education
xrhqxmmJVa4,"Talk Tuesday, January 24, 2023",2023-01-30T20:21:23Z,CT State Department of Education
_zgPX3bQ-FI,"E-Learning Series on Attendance & Engagement with Attendance Works, Session 1",2023-01-26T21:43:06Z,CT State Department of Education
rk-tNua2FS0,District Administrators (DA's in TIDE) Virtual Training,2023-01-24T20:02:15Z,CT State Department of Education
v_go3THfTbg,Reading Leadership Implementation Council - 1/17/23,2023-01-18T07:55:17Z,CT State Department of Education
4uor4O26O5o,CT SAT School Day Technology Coordinator Overview,2023-01-13T16:50:49Z,CT State Department of Education
C6gYi4orsX0,CT-SEDS Follow-Up Training for APSEPs,2023-01-12T14:52:09Z,CT State Department of Education
52nMzfljTAY,CT State Advisory Council for Special Education (Full Council) - 1/11/23,2023-01-12T06:40:34Z,CT State Department of Education
ETJku1Qxtw0,CT State Advisory Council for Special Education (Executive Committee) - 1/11/23,2023-01-12T06:25:48Z,CT State Department of Education
iZv4E84KEtU,State Board of Education Meeting  1/11/2023,2023-01-12T05:25:53Z,CT State Department of Education
4HB_Q_4bPEQ,How-to Video for RSCO’s 2023-24 Application,2022-12-20T20:27:38Z,CT State Department of Education
BiRrv6lvCQA,CSDE McKinney-Vento No Matter What Campaign 2023,2022-12-15T22:04:39Z,CT State Department of Education
MlkKPI-1foU,"Talk Tuesday, December 13, 2022",2022-12-14T17:29:32Z,CT State Department of Education
O-MqgdmoOUw,"Talk Tuesday, November 29, 2022",2022-12-14T14:51:30Z,CT State Department of Education
qdFdbArzUOU,"Talk Tuesday, November 15, 2022",2022-12-14T14:47:52Z,CT State Department of Education
vW3Vt755JLc,CT State Advisory Council for Special Education (Membership Committee) - 12/12/22,2022-12-13T05:55:20Z,CT State Department of Education
cuFJDQmdcIA,DRC INSIGHT Technology Training Webinar for LAS Links Lead Information Technology (IT) Coordinators,2022-12-12T18:14:24Z,CT State Department of Education
jTrmbERLziE,Promoting Access Using AP Seminar English 10,2022-12-12T18:07:51Z,CT State Department of Education
cpzsxu0FPUE,2022-23 ELAC Training for LAS Administration,2022-11-22T19:22:15Z,CT State Department of Education
z29-jzghqio,Reading Leadership Implementation Council - 11/16/22,2022-11-17T21:00:52Z,CT State Department of Education
KUoSSbLLreI,"State Board of Education Legislation and Policy Development Committee, 11/16/22",2022-11-17T08:22:30Z,CT State Department of Education
4k2BVkV1-kc,CT SAT SSD Coordinator Overview,2022-11-14T19:39:37Z,CT State Department of Education
aS8vT-tZDFo,CT State Advisory Council for Special Education (Executive Committee) - 11/10/22,2022-11-11T03:36:53Z,CT State Department of Education
HmxtYvBYkG4,Financial Aid and the Pledge to Advance Connecticut for CT State,2022-11-10T13:46:29Z,CT State Department of Education
yqNLwDsqL7g,2023 CT SAT School Day Overview,2022-11-04T18:13:45Z,CT State Department of Education
s0RbDgM9Dkg,CT State Advisory Council for Special Education (Executive Committee) - 10/26/22,2022-10-27T02:56:50Z,CT State Department of Education
Uvb7-8SQTzA,CT State Advisory Council for Special Education (Full Council) - 10/26/22,2022-10-27T02:38:40Z,CT State Department of Education
agbOjrdQMD4,"Talk Tuesday, October 18, 2022, Session",2022-10-19T15:25:08Z,CT State Department of Education
CQhLv6GmzGY,Reading Leadership Implementation Council - 10/18/22,2022-10-19T10:28:40Z,CT State Department of Education
q518FY3INh4,CT State Advisory Council for Special Education (Executive Committee) - 10/18/22,2022-10-19T08:30:30Z,CT State Department of Education
